Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max
Ellis Martin,ROWING,22-11-2023,5:37:51,2:01:28,9.93,154,4.9,17.2,12:14,3:29,1141,,,,,,,,,,,173,69,,,54
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),,,,,,,,,,,,,,,,
,1:06:00,126,0,0:00,,,,4903.98,,,,,,,,,,,,,,,,,,
,1:06:01,125,0,0:00,,,,4903.98,,,,,,,,,,,,,,,,,,
,1:06:02,125,0,0:00,,,,4903.98,,,,,,,,,,,,,,,,,,
,1:06:03,126,0,0:00,,,,4903.98,,,,,,,,,,,,,,,,,,
,1:06:04,127,0,0:00,,,,4903.98,,,,,,,,,,,,,,,,,,
,1:06:05,128,0,0:00,,,,4903.98,,,,,,,,,,,,,,,,,,
,1:06:06,128,0,0:00,,,,4903.98,,,,,,,,,,,,,,,,,,
,1:06:07,128,0,0:00,,,,4903.98,,,,,,,,,,,,,,,,,,
,1:06:08,128,0,0:00,,,,4903.98,,,,,,,,,,,,,,,,,,
,1:06:09,127,0,0:00,,,,4903.98,,,,,,,,,,,,,,,,,,
,1:06:10,126,0,0:00,,,,4903.98,,,,,,,,,,,,,,,,,,
,1:06:11,125,0,0:00,,,,4903.98,,,,,,,,,,,,,,,,,,
,1:06:12,124,0.1,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:13,124,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:14,124,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:15,126,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:16,128,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:17,128,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:18,130,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:19,129,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:20,129,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:21,128,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:22,127,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:23,127,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:24,126,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:25,126,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:26,126,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:27,126,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:28,127,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:29,127,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:30,128,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:31,128,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:32,128,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:33,128,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:34,127,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:35,126,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:36,125,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:37,123,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:38,122,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:39,120,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:40,119,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:41,119,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:42,119,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:43,119,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:44,120,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:45,122,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:46,122,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:47,121,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:48,121,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:49,121,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:50,121,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:51,120,0,0:00,,,,4906.11,,,,,,,,,,,,,,,,,,
,1:06:52,119,0.6,107:33:00,,,,4909.86,,,,,,,,,,,,,,,,,,
,1:06:53,118,0.4,161:20:00,,,,4910.1,,,,,,,,,,,,,,,,,,
,1:06:54,117,0.2,241:56:00,,,,4910.1,,,,,,,,,,,,,,,,,,
,1:06:55,117,0.2,362:59:00,,,,4910.1,,,,,,,,,,,,,,,,,,
,1:06:56,119,0.1,544:28:00,,,,4910.1,,,,,,,,,,,,,,,,,,
,1:06:57,120,0.1,0:00,,,,4910.1,,,,,,,,,,,,,,,,,,
,1:06:58,121,0,0:00,,,,4910.1,,,,,,,,,,,,,,,,,,
,1:06:59,123,0,0:00,,,,4911.92,,,,,,,,,,,,,,,,,,
,1:07:00,125,0,0:00,,,,4911.92,,,,,,,,,,,,,,,,,,
,1:07:01,127,0,0:00,,,,4911.92,,,,,,,,,,,,,,,,,,
,1:07:02,128,0.1,0:00,,,,4912.51,,,,,,,,,,,,,,,,,,
,1:07:03,129,0,0:00,,,,4912.51,,,,,,,,,,,,,,,,,,
,1:07:04,129,0,0:00,,,,4912.51,,,,,,,,,,,,,,,,,,
,1:07:05,130,0,0:00,,,,4912.51,,,,,,,,,,,,,,,,,,
,1:07:06,131,0,0:00,,,,4912.51,,,,,,,,,,,,,,,,,,
,1:07:07,129,0,0:00,,,,4912.51,,,,,,,,,,,,,,,,,,
,1:07:08,127,0,0:00,,,,4912.51,,,,,,,,,,,,,,,,,,
,1:07:09,123,0,0:00,,,,4912.51,,,,,,,,,,,,,,,,,,
,1:07:10,119,0,0:00,,,,4912.51,,,,,,,,,,,,,,,,,,
,1:07:11,118,0,0:00,,,,4912.51,,,,,,,,,,,,,,,,,,
